,mfcc_mean,chroma_mean,spectral_contrast_mean,mfcc,chroma,spectral_contrast,tempo,label
1660,"[-181.17249     158.78134     -17.151194      4.8861566     2.1118698
   -6.1302285    -4.551175    -10.513411    -14.217566      0.59064233
   -5.5591726    -6.8373775    -7.656565    -12.751142    -10.686583
  -11.192386    -13.265959     -3.38814      -9.295691     -1.442659  ]","[0.27633315 0.22128543 0.3650683  0.28979236 0.34133688 0.43841848
 0.32323942 0.24325418 0.19152702 0.3780083  0.31116578 0.23182812]","[24.97012543 19.57877084 22.46625778 22.43821376 27.48198812 32.81051031
 46.84344291]","[[-517.9657 -517.9657 -517.9657 ... -517.9657 -517.9657 -517.9657]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.8183204  0.92861325 0.8413142  ... 0.06003829 0.06774636 0.10609335]
 [0.792802   0.9949326  1.         ... 0.02837586 0.04327044 0.10045625]
 [0.7990536  0.9302013  0.95701873 ... 0.35749134 0.3986026  0.52882487]
 ...
 [0.45449448 0.42978466 0.34448147 ... 0.01071946 0.01117827 0.02853012]
 [0.48309144 0.45243394 0.44095847 ... 0.00859016 0.00951608 0.02697878]
 [0.60481477 0.6442303  0.6412801  ... 0.02180976 0.02634832 0.05081596]]","[[15.85928961 25.31211108 28.4075539  ... 22.66409509 25.71553224
  14.59507917]
 [ 7.4624451  11.8677966  13.0254383  ... 16.07661042 14.22066396
  10.37880098]
 [10.67829595 16.21254299 19.00344975 ... 24.09691251 22.75910418
  13.16801601]
 ...
 [14.54964837 12.04984186 14.39210879 ... 13.23953052 14.42338142
  11.00722051]
 [13.74436734 15.01372385 15.3263467  ... 12.3320522  12.4313703
  12.97154768]
 [16.94791286 20.78124988 40.10297829 ... 42.42665941 24.25170768
  21.01729243]]",129.19921875,0
1661,"[-208.65106     87.2819     -20.935087    16.740788    -3.2421088
    8.336552    -3.1102192    1.7651837   -2.663593     3.0963001
   -5.6499944   -0.6297365   -3.0235515    0.9610525   -4.4506426
   -1.3527548   -7.275672    -2.0165641   -8.473296    -2.4851465]","[0.34578243 0.34102055 0.4307633  0.3096947  0.27401254 0.2645386
 0.39472628 0.3487477  0.2815038  0.32700667 0.38241336 0.5473956 ]","[18.68793031 16.82183621 18.85819888 17.85578005 19.10152789 20.03694358
 47.43782976]","[[-627.5324 -627.5324 -627.5324 ... -627.5324 -627.5324 -627.5324]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.79212284 0.92841554 0.85435796 ... 0.8542776  0.89561963 0.92057514]
 [0.75858325 0.9633019  1.         ... 1.         0.9461217  0.8157187 ]
 [0.76805073 0.90245456 0.93157923 ... 0.9316984  1.         1.        ]
 ...
 [0.43260515 0.40890983 0.3419293  ... 0.34161177 0.35206375 0.3733875 ]
 [0.46958816 0.4498341  0.44297028 ... 0.44292387 0.42341596 0.5116986 ]
 [0.5979317  0.65167665 0.65394396 ... 0.65407205 0.6717073  0.70898384]]","[[15.85928961 25.02011272 27.54972855 ... 28.0381544  18.84961687
  13.90207486]
 [ 7.4624451  13.08561006 12.95696569 ... 14.47995371  9.10103414
   7.27753053]
 [10.6782955  16.38535285 15.85876973 ... 16.21792357 14.790851
  14.53673974]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.01923475 16.20767859
  11.25884928]
 [13.74436734 15.6826351  14.813587   ... 14.47345907 13.6431546
  12.60622109]
 [16.94791286 20.77833792 42.90696242 ... 42.91080124 21.38771914
  17.25113978]]",103.359375,0
1662,"[-1131.3708     0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.    ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0.],"[[-1131.3708]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]]","[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]","[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",117.45383522727273,0
1663,"[-45.253887   84.44233    -7.921313   26.600113   -2.06214    12.6353245
  -2.703767    8.610238   -0.922413    5.115314   -0.3933927   1.4326359
  -1.0634549   4.739864    1.1512566   1.2623066  -1.9519945   0.514903
  -4.1417694   2.3973854]","[0.43289703 0.5595751  0.43655452 0.4793509  0.36690414 0.3682022
 0.48668015 0.37163588 0.41758    0.33271182 0.41128102 0.5379134 ]","[21.76210768 14.08237363 18.2277964  20.40267828 22.06367255 22.67045487
 48.90838038]","[[-464.2224 -464.2224 -464.2224 ... -464.2224 -464.2224 -464.2224]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.79512775 0.928736   0.8529164  ... 0.85284007 0.8940242  0.92109543]
 [0.76231664 0.96695346 1.         ... 1.         0.94584346 0.81534135]
 [0.7713856  0.9054934  0.93358517 ... 0.93370533 1.         1.        ]
 ...
 [0.435054   0.4111756  0.34196794 ... 0.3416491  0.3516309  0.37310562]
 [0.47122255 0.45011774 0.44141367 ... 0.44136295 0.42146978 0.51022494]
 [0.59855324 0.6509295  0.65203273 ... 0.6521633  0.66897076 0.7067143 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.03816018 18.84961823
  13.90207617]
 [ 7.4624451  13.08561006 12.95696569 ... 14.47999996  9.10103266
   7.27752947]
 [10.6782955  16.38535285 15.85876973 ... 16.21791722 14.79084169
  14.53675265]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.01921493 16.20773583
  11.2588502 ]
 [13.74436734 15.6826351  14.813587   ... 14.47345127 13.64315592
  12.60621574]
 [16.94791286 20.77833792 35.15408334 ... 35.15399728 21.38772134
  17.2511477 ]]",92.28515625,0
1664,"[-152.57202     120.64545       3.67243      25.067606      4.646209
    3.227041     -3.2356405     6.026796     -5.2036576     3.9178264
   -5.087153     -4.6685743    -3.6105592     0.30928436   -5.7309833
   -1.442248     -8.268119     -3.9277678    -2.8328831     3.0814788 ]","[0.47101885 0.31236532 0.38173485 0.3501501  0.53781325 0.40485758
 0.33176425 0.4580142  0.35126656 0.37223572 0.30097777 0.4253468 ]","[22.43388511 16.90376565 20.40390537 23.16776983 23.99520572 26.31125492
 47.78930349]","[[-5.0706543e+02 -5.0706543e+02 -5.0706543e+02 ... -5.0435095e+02
  -5.0639664e+02 -5.0706543e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.7396913e+00
   9.3537110e-01  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.4606237e+00
   9.0500891e-01  0.0000000e+00]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.9515646e-01
   5.0805271e-01  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.5172682e-01
   5.1941288e-01  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.1746289e-01
   5.1660472e-01  0.0000000e+00]]","[[0.7981228  0.92786473 0.8505678  ... 0.31297395 0.24029501 0.31998768]
 [0.7660838  0.969578   1.         ... 0.3042391  0.19730923 0.3339369 ]
 [0.77476954 0.9094553  0.95301646 ... 0.26293215 0.26871723 0.46527547]
 ...
 [0.4375035  0.41323012 0.34063748 ... 0.19215675 0.32676822 0.7031018 ]
 [0.47283947 0.4519872  0.46161282 ... 0.19768834 0.31806222 0.47710872]
 [0.59922373 0.64943016 0.65867424 ... 0.35301644 0.40916693 0.50209796]]","[[15.85928961 25.62314899 28.30760422 ... 14.62998141  9.02738962
   6.01101148]
 [ 7.4624451  10.92195371 10.05282045 ... 15.31419869  7.77434048
   3.65840798]
 [10.67829595 14.83794887 15.81466282 ... 20.12868187 20.59918331
   9.78022259]
 ...
 [14.54964796 12.51931995 11.81759908 ... 20.02990176 18.99445414
  17.58602076]
 [13.74436734 14.80777705 15.34068563 ... 15.4755589  16.14886644
  13.76500478]
 [16.94791286 20.78667043 36.4317218  ... 37.02369164 24.4922849
  17.66374625]]",117.45383522727273,0
1665,"[-290.67313    157.86082      5.2626376   27.858406     9.105562
    1.1236892   -7.952363    -2.9812722   -9.986307     3.179336
   -1.2020485    1.2517923   -5.024972    -4.5980663   -5.803388
    2.868313    -2.1266465   -6.8898883   -2.4889805   -3.299062 ]","[0.29515317 0.2921273  0.49412203 0.2929394  0.33540392 0.4124757
 0.21561503 0.21663827 0.25754675 0.4588282  0.3644003  0.22881848]","[24.45950281 17.91345347 22.45839386 21.2744097  23.0325486  27.67133778
 47.78176904]","[[-593.6103 -593.6103 -593.6103 ... -593.6103 -593.6103 -593.6103]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.79512775 0.928736   0.8529164  ... 0.9076523  0.91319907 0.86815804]
 [0.76231664 0.96695346 1.         ... 0.9144093  1.         1.        ]
 [0.7713856  0.9054934  0.93358517 ... 0.988563   0.9275259  0.98748416]
 ...
 [0.435054   0.4111756  0.34196794 ... 0.3767012  0.41694424 0.4730024 ]
 [0.47122255 0.45011774 0.44141367 ... 0.46000284 0.462812   0.6059695 ]
 [0.59855324 0.6509295  0.65203273 ... 0.7275348  0.68667406 0.71822876]]","[[15.85928961 25.02011272 27.54972855 ... 28.47158346 24.19356344
  18.42640897]
 [ 7.4624451  13.08561006 12.95696569 ...  6.89259371  9.13215462
   4.95792305]
 [10.6782955  16.38535285 15.85876973 ... 13.05539424 12.12203774
  12.78164974]
 ...
 [14.54964755 11.94932484 14.24598854 ... 14.67968259 11.17119248
  14.57983147]
 [13.74436734 15.6826351  14.813587   ... 11.95542112 14.44755544
  15.07046966]
 [16.94791286 20.77833792 42.90696242 ... 42.78617268 22.47942978
  17.40304172]]",129.19921875,0
1666,"[-31.670538   103.51331    -36.746532    33.73568      1.5061119
   3.105066    -5.2401414   10.7652       2.4358606    3.319415
  -3.739468     1.5017534   -9.285868    -0.16087347  -3.3810594
   0.7861282   -4.508081    -1.8927611    1.0222763   -0.24441017]","[0.36638874 0.39027667 0.47469747 0.39226532 0.41314363 0.34397814
 0.5108774  0.5171956  0.4635599  0.51360875 0.37028304 0.51056457]","[24.35617401 15.57959417 18.38763676 19.8173743  19.309996   22.72081266
 48.90605493]","[[-535.5899 -535.5899 -535.5899 ... -535.5899 -535.5899 -535.5899]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.78911614 0.92805576 0.8557714  ... 0.90596926 0.91867924 0.8699369 ]
 [0.754893   0.9596623  1.         ... 0.9135042  1.         1.        ]
 [0.7647753  0.89944005 0.9295849  ... 0.9859501  0.92697644 0.9817811 ]
 ...
 [0.43016016 0.40666977 0.34190288 ... 0.37491295 0.414697   0.4711027 ]
 [0.46794376 0.4495471  0.44453254 ... 0.46237656 0.46571207 0.60718256]
 [0.5973655  0.65242875 0.65584725 ... 0.7318444  0.69210464 0.71775115]]","[[15.85928961 25.02011272 27.54972855 ... 28.47157889 24.19355678
  18.42641342]
 [ 7.4624451  13.08561006 12.95696569 ...  6.89261283  9.13216745
   4.95791919]
 [10.6782955  16.38535285 15.85876973 ... 13.0553902  12.1220367
  12.78163713]
 ...
 [14.54964755 11.94932484 14.24598854 ... 14.6796843  11.17118824
  14.57983623]
 [13.74436734 15.6826351  14.813587   ... 11.95542589 14.44755629
  15.07047153]
 [16.94791286 20.77833792 36.18770714 ... 35.79099918 22.47946249
  17.40302855]]",143.5546875,0
1667,"[-85.08741    112.927155   -16.140045    30.408833     7.7854657
  13.021788     4.204928     6.3641458    3.777492    11.668676
   3.7553673    1.0747076   -3.7756922   -1.41821     -0.6223731
  -1.3202387   -9.922285    -0.57946455  -3.2932422   -0.9783675 ]","[0.5315275  0.37519783 0.3576096  0.34043244 0.44706798 0.3106276
 0.3499148  0.61626476 0.42147574 0.3514315  0.31286362 0.39024192]","[23.68841221 15.64467653 17.99476286 18.52553088 19.66699958 24.91771744
 47.37514966]","[[-516.7112 -516.7112 -516.7112 ... -516.7112 -516.7112 -516.7112]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.8183204  0.9294148  0.84077966 ... 1.         0.9823559  0.89116395]
 [0.792802   0.99557006 1.         ... 0.9383991  1.         1.        ]
 [0.7990536  0.92977965 0.9504468  ... 0.98461914 0.98476183 0.99367887]
 ...
 [0.45449448 0.42999712 0.34280086 ... 0.57491565 0.3035681  0.3871573 ]
 [0.48309144 0.45175168 0.42948446 ... 0.6415903  0.4051101  0.48879522]
 [0.60481477 0.64470184 0.6368001  ... 0.87859535 0.72358936 0.71989816]]","[[15.85928961 25.02011272 27.54972855 ... 14.08887501 24.83547447
  17.09973344]
 [ 7.4624451  13.08561006 12.95696569 ... 11.53851876  8.01938196
   4.74043211]
 [10.6782955  16.38535285 15.85876973 ... 14.85205865 13.93326843
  11.76899907]
 ...
 [14.54964755 11.94932484 14.24598854 ... 14.85767176 13.83463511
  11.72856059]
 [13.74436734 15.6826351  14.813587   ... 12.91293734 12.49786066
  14.20180108]
 [16.94791286 20.77833792 38.76537595 ... 39.05416469 23.09787677
  18.27305336]]",89.10290948275862,0
1668,"[-193.46536    119.72542     12.335723    44.144108    15.285035
   17.047222     8.764828     2.1197953   -4.216522    -1.6443341
   -9.561195     6.565056     1.5221452    3.8189323   -1.128281
    5.157987     1.1826857   -0.7779423   -5.357096    -4.2419333]","[0.3625523  0.27467695 0.3243202  0.32047772 0.44954884 0.3248962
 0.2383465  0.35328013 0.31112728 0.39751786 0.2763421  0.28188697]","[21.1633624  18.04777904 23.21927799 22.08138301 19.59876576 20.30324812
 47.64652997]","[[-5.1536523e+02 -5.1536523e+02 -5.1536523e+02 ... -5.1194116e+02
  -5.1526758e+02 -5.1536523e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.7434406e+00
   1.3518903e-01  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.4535141e+00
   1.2646900e-01  0.0000000e+00]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.9869113e+00
  -1.2774771e-01  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.8065436e+00
  -1.1456489e-01  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5794234e+00
  -9.6505396e-02  0.0000000e+00]]","[[0.8288153  0.9201875  0.83470625 ... 0.35217702 0.5678875  0.53730613]
 [0.80780196 1.         1.         ... 0.2295116  0.6152239  0.7289384 ]
 [0.81267405 0.93307537 0.9597285  ... 0.21802254 0.7777899  1.        ]
 ...
 [0.46398127 0.43587744 0.34362605 ... 1.         0.8577682  0.389962  ]
 [0.48763496 0.44787353 0.4241074  ... 0.6671655  0.83584183 0.52350146]
 [0.60821664 0.6355507  0.62949103 ... 0.28859037 0.60076386 0.58419514]]","[[15.85928961 25.02011272 27.54972855 ... 11.25371395  9.61180616
  17.45310158]
 [ 7.4624451  13.08561006 12.95696569 ...  9.77111476  5.88921925
  11.18259328]
 [10.6782955  16.38535285 15.85876973 ... 19.04225512 13.92078977
   9.04190341]
 ...
 [14.54964755 11.94932484 14.24598854 ...  7.86492519  5.58259922
  11.93715361]
 [13.74436734 15.6826351  14.813587   ... 13.68889505 13.7870609
  14.60702736]
 [16.94791286 20.77833792 37.21752827 ... 39.33575453 25.40278777
  20.39913817]]",151.99908088235293,0
1669,"[-144.09099     124.314064     -4.6918917    25.913128     12.653003
    9.312466      2.568255      8.661999     -1.8651583     3.2532275
   -2.5228276    -1.3940068    -3.8038135    -3.61338      -2.9447849
    0.68126684   -4.6716495    -1.8770034    -3.8244839    -3.6096125 ]","[0.38816926 0.4031361  0.31097212 0.37695235 0.337668   0.3663411
 0.38986212 0.39337572 0.41540897 0.36533207 0.40428108 0.330497  ]","[25.2051247  17.16483215 19.25866526 19.31381582 23.18413029 27.29956176
 47.46229482]","[[-498.50198 -498.50198 -498.50198 ... -498.50198 -498.50198 -498.50198]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.7579249  0.92343104 0.86891544 ... 0.8687801  0.9153685  0.9171204 ]
 [0.71936125 0.9233385  1.         ... 1.         0.9558696  0.8300327 ]
 [0.73530865 0.87021095 0.9075619  ... 0.9076497  1.         1.        ]
 ...
 [0.40449312 0.38453007 0.34223437 ... 0.34194776 0.35915375 0.38029057]
 [0.45140645 0.44766986 0.4614042  ... 0.46138307 0.45039818 0.5334171 ]
 [0.59622353 0.6625131  0.6756897  ... 0.6757641  0.7064779  0.74256825]]","[[15.85928961 25.02011272 27.54972855 ... 28.03816757 18.84961618
  13.90207459]
 [ 7.4624451  13.08561006 12.95696569 ... 14.47997378  9.10103652
   7.27753007]
 [10.6782955  16.38535285 15.85876973 ... 16.21794185 14.79085136
  14.53673613]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.0192192  16.20771109
  11.25885581]
 [13.74436734 15.6826351  14.813587   ... 14.47345192 13.64315347
  12.60621398]
 [16.94791286 20.77833792 37.90161122 ... 37.90152458 21.38770408
  17.25114535]]",95.703125,0
