,mfcc_mean,chroma_mean,spectral_contrast_mean,mfcc,chroma,spectral_contrast,tempo,label
611,"[-300.89496     -91.690994     -3.7589893    48.654114    -15.892486
  -33.617683     28.571163     11.139603    -33.346043     13.296906
   -4.4199963    -0.46396104   -1.8801916     7.7534647   -10.444729
   15.014757    -10.442681     20.616524    -23.071383     13.238089  ]","[0.9080866  0.8778709  0.09964237 0.02311583 0.03079374 0.27086216
 1.         0.82611704 0.48181492 0.40045756 0.23920706 0.5463749 ]","[ 0.47569257  1.18100747  2.24936839  6.73505795 24.55277977 11.86684203
 25.69168804]","[[-300.89496   ]
 [ -91.690994  ]
 [  -3.7589893 ]
 [  48.654114  ]
 [ -15.892486  ]
 [ -33.617683  ]
 [  28.571163  ]
 [  11.139603  ]
 [ -33.346043  ]
 [  13.296906  ]
 [  -4.4199963 ]
 [  -0.46396104]
 [  -1.8801916 ]
 [   7.7534647 ]
 [ -10.444729  ]
 [  15.014757  ]
 [ -10.442681  ]
 [  20.616524  ]
 [ -23.071383  ]
 [  13.238089  ]]","[[0.9080866 ]
 [0.8778709 ]
 [0.09964237]
 [0.02311583]
 [0.03079374]
 [0.27086216]
 [1.        ]
 [0.82611704]
 [0.48181492]
 [0.40045756]
 [0.23920706]
 [0.5463749 ]]","[[ 0.47569257]
 [ 1.18100747]
 [ 2.24936839]
 [ 6.73505795]
 [24.55277977]
 [11.86684203]
 [25.69168804]]",117.45383522727273,1
612,"[-37.530994    87.767166    -4.2778893   25.115704     8.529252
  10.244791     4.3661857    6.0052633   -0.77601457   6.142431
  -0.34280026   4.7913523    1.3084335    5.9593472    1.4857652
   6.5196385    0.29945874   3.8839242   -3.7194917    0.46371964]","[0.42696747 0.43110543 0.37755588 0.52128017 0.3883365  0.34595516
 0.46248668 0.3480282  0.45172188 0.37824446 0.60045487 0.60726184]","[23.45605826 14.57657845 18.9984219  20.12284199 20.34312976 20.91477237
 47.39632588]","[[-474.32513 -474.32513 -474.32513 ... -474.32513 -474.32513 -474.32513]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.7549493  0.8757738  0.8449658  ... 0.78826964 0.8320745  0.94858605]
 [0.76459074 1.         1.         ... 0.972258   0.95535135 0.8876009 ]
 [0.76149505 0.9171388  0.9791782  ... 1.         1.         1.        ]
 ...
 [0.44963035 0.4755541  0.3455626  ... 0.34309834 0.35223863 0.39563605]
 [0.43151277 0.40917993 0.33069134 ... 0.39324376 0.3873016  0.48114875]
 [0.5419657  0.56454444 0.5164272  ... 0.57928246 0.5845103  0.6738847 ]]","[[15.95737206 21.98777363 30.62359178 ... 28.03815716 18.84961652
  13.90207486]
 [ 8.32767534 13.26105293  7.00286252 ... 14.48000919  9.10103508
   7.27753188]
 [11.67943568 10.28694979 23.32167296 ... 16.21791382 14.79081633
  14.53672809]
 ...
 [15.49895805 11.41145049 13.15862658 ... 15.01920288 16.20770102
  11.25883704]
 [14.46659907 13.51471568 16.11130203 ... 14.47345192 13.64315101
  12.60621698]
 [17.21299879 20.57686263 36.57497044 ... 37.02384664 21.38769966
  17.25113385]]",129.19921875,1
613,"[-75.57751     85.02234    -17.629288    20.97783      0.98798585
  10.156807    -1.3139219    7.5178494    0.5599242    7.3051043
   2.4762237    6.4586244    0.86986434   2.0170753   -4.343311
   0.903815    -4.9876633    1.3337425   -3.8359413    1.0084121 ]","[0.6625657  0.3611279  0.30260175 0.3082059  0.5472201  0.397295
 0.31741595 0.46391436 0.3877193  0.3861775  0.38806966 0.48595315]","[22.30953015 13.32150529 17.99420647 18.09171956 17.74950086 18.76316302
 47.86572505]","[[-562.4175 -562.4175 -562.4175 ... -562.4175 -562.4175 -562.4175]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.79212284 0.92841554 0.85435796 ... 0.9068087  0.91594726 0.86906356]
 [0.75858325 0.9633019  1.         ... 0.9139279  1.         1.        ]
 [0.76805073 0.90245456 0.93157923 ... 0.9872608  0.92725205 0.98467267]
 ...
 [0.43260515 0.40890983 0.3419293  ... 0.37579572 0.41580272 0.47204435]
 [0.46958816 0.4498341  0.44297028 ... 0.46117812 0.46426386 0.6065929 ]
 [0.5979317  0.65167665 0.65394396 ... 0.72969145 0.68939626 0.7179897 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.47156073 24.19355822
  18.42641202]
 [ 7.4624451  13.08561006 12.95696569 ...  6.89261154  9.13216356
   4.95791647]
 [10.6782955  16.38535285 15.85876973 ... 13.05540656 12.12203739
  12.78166111]
 ...
 [14.54964755 11.94932484 14.24598854 ... 14.6796929  11.17118873
  14.57984072]
 [13.74436734 15.6826351  14.813587   ... 11.95542317 14.44754632
  15.07047247]
 [16.94791286 20.77833792 39.73031991 ... 39.33361195 22.47948743
  17.40304895]]",123.046875,1
614,"[-1131.3708     0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.    ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0.],"[[-1131.3708]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]
 [    0.    ]]","[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]","[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",117.45383522727273,1
615,"[-107.42588      86.69088      -3.214799     31.236893      5.1915965
    9.654102      1.1274606     3.2792537    -3.94207       6.627924
    0.42081353    0.8411543    -1.9338621     3.4419763    -2.9546254
    1.4202015    -4.5058722     0.6397926    -5.7451134    -2.1996534 ]","[0.41072267 0.36302623 0.43152338 0.41121408 0.5228239  0.5034426
 0.4172979  0.46004507 0.4805364  0.59450424 0.45887917 0.38432956]","[24.53659436 16.76224862 19.31999816 20.28645557 21.76807795 23.72457027
 48.5201799 ]","[[-470.89468 -470.89468 -470.89468 ... -470.89468 -470.89468 -470.89468]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.79512775 0.9229663  0.8070566  ... 0.58716464 1.         0.96460444]
 [0.76231664 0.9700958  1.         ... 0.507391   0.86132663 0.9550108 ]
 [0.7713856  0.9040338  0.9230969  ... 0.49323577 0.92969954 1.        ]
 ...
 [0.435054   0.4133215  0.53471166 ... 1.         0.2936998  0.4103407 ]
 [0.47122255 0.4496089  0.5895815  ... 0.4842397  0.3794159  0.4274172 ]
 [0.59855324 0.64896894 0.72880805 ... 0.42346078 0.6677228  0.8211399 ]]","[[15.85928961 23.46371175 28.90412589 ... 14.52794244 26.40800917
  13.42690964]
 [ 7.46244553 14.23174917  2.79160304 ...  8.75396282 10.81086919
   4.76899022]
 [10.67829595 11.06658814  4.84866597 ... 14.39413611 10.84009076
  11.87880915]
 ...
 [14.54964755 11.1961094  13.43111039 ... 13.420069   14.49561395
  11.70964243]
 [13.74436786 13.64967933 12.37159309 ... 13.93187758 15.04591515
  14.78200079]
 [16.94791286 20.74875334 37.34222405 ... 38.1618596  27.71032985
  22.57317016]]",92.28515625,1
616,"[35.243896   88.54308    -9.808161   22.389772    3.1553452  10.975247
  1.519913    8.696852   -0.89774853  8.27683     0.8875074   3.891971
 -2.352539    2.0883162  -1.0306259   3.49842    -1.7460822   3.0097318
 -2.1829321  -0.2685629 ]","[0.4406353  0.43286347 0.463503   0.45454082 0.5877577  0.35211712
 0.38878843 0.5365485  0.46105996 0.5718     0.37509015 0.41112322]","[18.45730565 12.9767635  16.44668457 17.11307189 16.65436049 17.04142614
 47.18652009]","[[-464.38757 -464.38757 -464.38757 ... -464.38757 -464.38757 -464.38757]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.84386665 0.847467   0.91089976 ... 0.90901    0.85471046 0.89586365]
 [0.83009505 0.87982035 1.         ... 1.         1.         0.9048602 ]
 [1.         0.9073843  0.9257071  ... 0.9223669  0.93337595 1.        ]
 ...
 [0.4450073  0.38241556 0.3763619  ... 0.3765979  0.34021997 0.35158694]
 [0.4853117  0.45185784 0.44248682 ... 0.43904254 0.43900654 0.4329287 ]
 [0.60650676 0.6760514  0.66975987 ... 0.6696177  0.66040844 0.67487293]]","[[16.89054334 25.39499641 27.8662717  ... 28.21120342 26.26281469
  17.3819271 ]
 [ 6.89624943 10.73020937  8.91493521 ... 12.89138154 11.0600908
   7.615596  ]
 [ 9.97703665  9.8955997  12.16135797 ... 12.99726877 16.63297014
  12.68772695]
 ...
 [13.93026365 14.58774597 12.4373877  ... 11.68198961 13.18713884
  13.75623474]
 [14.42900409 13.59369158 12.30071829 ... 12.54140675 11.30342771
  13.25689208]
 [21.78835571 25.970064   33.41358731 ... 33.40935705 33.31933994
  20.33045019]]",123.046875,1
617,"[-1.2546666e+02  8.7271896e+01 -3.8125811e+00  1.4285281e+01
  5.4793693e-02 -4.9424729e+00 -1.4086040e+01  7.8521448e-01
 -9.6540070e+00 -3.6438446e+00 -3.8243361e+00 -3.2198985e+00
 -2.6367545e+00  6.4269269e-01 -8.0380096e+00  4.9398203e+00
  7.2373345e-02  1.0898689e+00 -2.0673616e+00  3.1700683e-01]","[0.24679205 0.39674646 0.4008768  0.32614568 0.41674313 0.2741974
 0.36854076 0.37801576 0.3906085  0.4572184  0.28170878 0.29052246]","[21.24902544 16.82056031 21.22882434 22.85742086 24.96190108 26.89674011
 47.56329162]","[[-486.08566 -486.08566 -486.08566 ... -486.08566 -486.08566 -486.08566]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.78911626 0.9280553  0.85902995 ... 0.8556868  0.8972204  0.92009896]
 [0.754893   0.95966256 1.         ... 1.         0.9464791  0.81623226]
 [0.7647753  0.89944017 0.932389   ... 0.9297032  1.         1.        ]
 ...
 [0.43016014 0.40666997 0.3458529  ... 0.3415866  0.35252455 0.37371925]
 [0.46794376 0.4495467  0.4452715  ... 0.44449025 0.42541456 0.5132262 ]
 [0.5973655  0.65242904 0.66140085 ... 0.6559728  0.6744671  0.71133775]]","[[15.85928961 25.02020289 25.4241656  ... 28.03816038 18.84961891
  13.90207538]
 [ 7.4624451  13.08571131 11.99998398 ... 14.47998554  9.10103119
   7.27752827]
 [10.67829595 16.38928867 15.03300758 ... 16.21792392 14.790853
  14.53671428]
 ...
 [14.54964796 11.95005469 12.12915365 ... 15.01922581 16.20771721
  11.25885571]
 [13.74436786 15.68264046 13.81679523 ... 14.4734547  13.6431492
  12.60621603]
 [16.94791286 20.7779405  35.86415817 ... 35.87237827 21.38769872
  17.2511302 ]]",123.046875,1
618,"[-8.8625175e+01  1.1201752e+02  6.5419431e+00  2.1577093e+01
  2.3311193e+00  1.2688660e+01 -5.6219488e-01  5.3254066e+00
  3.7134156e-02  6.6740017e+00 -1.8418301e+00  1.6076553e+00
 -1.4088835e+00  3.3782465e+00 -5.1510024e+00 -3.9572370e-01
 -5.5819182e+00 -2.2467588e-01 -1.8872365e+00  1.4746906e+00]","[0.43696082 0.50347507 0.40994585 0.48251483 0.4224115  0.48002696
 0.3575925  0.3258317  0.44541478 0.37320235 0.36582762 0.3500498 ]","[20.41558841 15.67100808 17.8022127  18.46145426 20.92828333 22.41459761
 46.89701549]","[[-485.42038 -485.42038 -485.42038 ... -485.42038 -485.42038 -485.42038]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.8065643  0.8850156  0.8182773  ... 0.82023036 0.85534924 0.94135714]
 [0.80102855 1.         1.         ... 1.         0.952593   0.84595317]
 [0.80084145 0.93161464 0.9773289  ... 0.9894461  1.         1.        ]
 ...
 [0.46331498 0.44898754 0.34423545 ... 0.34707785 0.34955382 0.38165906]
 [0.4676458  0.4314965  0.4121432  ... 0.41206968 0.39227715 0.48844427]
 [0.5825526  0.60481733 0.60944194 ... 0.6115524  0.61129594 0.67645067]]","[[15.85928961 25.02075432 25.85836661 ... 28.03818073 18.84961789
  13.90207617]
 [ 7.4624451  13.07073808  9.94620495 ... 14.47998167  9.10102585
   7.27752812]
 [10.67829595 16.40809178 13.34322879 ... 16.21794428 14.79086631
  14.53674547]
 ...
 [14.54964755 11.94750239 15.22595327 ... 15.01922387 16.20768231
  11.25884571]
 [13.74436786 15.67080841 11.85215748 ... 14.47345764 13.6431515
  12.60621874]
 [16.94791286 20.77877917 35.74345826 ... 35.74967102 21.3877138
  17.25114042]]",135.99917763157896,1
619,"[-50.33228     70.99037    -11.287357    13.818255     8.751439
   7.200583     1.5770447    6.3852243    2.2272346    9.466875
  -0.5566446    8.826158     2.2244215    6.1522675    0.19021942
   3.7652159   -0.75257504   3.4448013    0.21121329   3.380696  ]","[0.45748973 0.48181644 0.5391848  0.49131343 0.45104358 0.47640046
 0.4383752  0.40858012 0.42796153 0.46669203 0.41691756 0.40702626]","[21.63681521 14.74195363 17.48650106 17.92898836 20.27208511 22.21038871
 47.34670183]","[[-468.1425 -468.1425 -468.1425 ... -468.1425 -468.1425 -468.1425]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.83601713 0.91034794 0.8303493  ... 0.91361845 0.8725661  0.8343045 ]
 [0.81872255 1.         1.         ... 0.92186487 1.         0.9785969 ]
 [0.82245564 0.93258363 0.96717995 ... 1.         0.9328621  1.        ]
 ...
 [0.47098747 0.43914944 0.3444365  ... 0.39089742 0.43915254 0.47902203]
 [0.49025628 0.4434311  0.42042178 ... 0.44155475 0.44087324 0.5794707 ]
 [0.61061025 0.62687236 0.6242519  ... 0.69033426 0.64541197 0.7064983 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.47159067 24.19356025
  18.42641286]
 [ 7.4624451  13.08561006 12.95696569 ...  6.89259667  9.13215584
   4.95792102]
 [10.6782955  16.38535285 15.85876973 ... 13.0553986  12.12203704
  12.78164314]
 ...
 [14.54964755 11.94932484 14.24598854 ... 14.67969148 11.17118741
  14.57983004]
 [13.74436734 15.6826351  14.813587   ... 11.95542351 14.44755653
  15.07048368]
 [16.94791286 20.77833792 37.11639419 ... 36.71968624 22.47946249
  17.40303553]]",112.34714673913044,1
620,"[-82.8083      82.814316    -0.28152576  31.5972      -0.7974001
  21.582022     5.3501787    9.219929     3.112046     7.274863
   3.8551       6.400364    -1.7598531    2.4931543   -3.9030573
   0.9910861   -4.5682917   -0.9810485   -1.1680322    4.7875605 ]","[0.38823897 0.36017498 0.36279118 0.4488253  0.5810128  0.6228738
 0.5793364  0.49898303 0.48039562 0.5535091  0.5322263  0.45781767]","[20.98089447 15.79601002 16.9127206  17.03985665 18.97560706 19.44094717
 48.79558381]","[[-453.1054 -453.1054 -453.1054 ... -453.1054 -453.1054 -453.1054]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.77056456 0.86068577 0.8039124  ... 0.9052031  0.83595115 0.79743516]
 [0.7781641  1.         0.9873336  ... 0.9297875  1.         0.95203686]
 [0.7727609  0.93111235 1.         ... 1.         0.9437363  1.        ]
 ...
 [0.45357206 0.4599409  0.3444726  ... 0.4096927  0.4728263  0.48648503]
 [0.44140908 0.41986614 0.40231937 ... 0.42081442 0.41895902 0.54164517]
 [0.55160546 0.58409345 0.58770955 ... 0.6469111  0.60327834 0.6901232 ]]","[[15.85928961 25.0192732  26.144614   ... 28.47157607 24.19355562
  18.42641318]
 [ 7.46244553 12.96548425 23.18564008 ...  6.89261054  9.13216508
   4.957918  ]
 [10.67829595 16.51511248 16.70337958 ... 13.05540786 12.12204715
  12.7816322 ]
 ...
 [14.54964755 11.95493881 13.374585   ... 14.67970069 11.17119262
  14.57982862]
 [13.74436734 15.72013546 13.60468225 ... 11.95542419 14.44754863
  15.07046405]
 [16.94791286 20.77790142 35.54210435 ... 35.18196786 22.47944736
  17.40303073]]",129.19921875,1
621,"[-2.4952014e+02  6.3235062e+01  4.2901371e+01 -6.5362010e+00
  5.6053104e+00 -7.7333603e+00  7.5032845e+00 -2.5018611e+00
  6.6868024e+00  5.8272648e+00 -2.5460200e+00  9.4618607e+00
 -1.2038984e+01  8.6149273e+00 -2.2061470e+00 -2.2220783e+00
  6.4955279e-02  2.9915676e+00 -2.9627795e+00  2.3327184e+00]","[1.         0.8699992  0.919937   0.98449534 0.77360976 0.74691474
 0.74075377 0.725911   0.715635   0.72821546 0.72560346 0.90252393]","[ 0.87913681  1.53583701  0.63741274  5.19734623  2.8582526   4.80095387
 45.29804744]","[[-2.5491066e+02 -2.4412962e+02]
 [ 6.3311840e+01  6.3158279e+01]
 [ 4.3277702e+01  4.2525040e+01]
 [-6.4898100e+00 -6.5825920e+00]
 [ 5.5247860e+00  5.6858349e+00]
 [-7.6879215e+00 -7.7787995e+00]
 [ 7.4752874e+00  7.5312815e+00]
 [-2.4601202e+00 -2.5436020e+00]
 [ 6.9545240e+00  6.4190807e+00]
 [ 5.8321495e+00  5.8223805e+00]
 [-2.2818713e+00 -2.8101690e+00]
 [ 9.3966322e+00  9.5270882e+00]
 [-1.2093714e+01 -1.1984254e+01]
 [ 8.6851463e+00  8.5447083e+00]
 [-2.2561665e+00 -2.1561275e+00]
 [-2.2595377e+00 -2.1846192e+00]
 [ 5.7345349e-02  7.2565213e-02]
 [ 3.0271842e+00  2.9559510e+00]
 [-2.9083138e+00 -3.0172453e+00]
 [ 2.2019825e+00  2.4634542e+00]]","[[1.         1.        ]
 [0.86793554 0.8720628 ]
 [0.92064303 0.919231  ]
 [0.99111    0.97788066]
 [0.77794427 0.7692753 ]
 [0.75060827 0.7432213 ]
 [0.7436412  0.7378663 ]
 [0.727691   0.72413105]
 [0.7159411  0.71532893]
 [0.7273782  0.72905266]
 [0.7238816  0.7273254 ]
 [0.90318495 0.9018629 ]]","[[ 0.90346361  0.85481001]
 [ 1.57254217  1.49913185]
 [ 0.59603915  0.67878632]
 [ 5.24781482  5.14687765]
 [ 2.87801151  2.83849369]
 [ 4.8160889   4.78581884]
 [45.26739023 45.32870465]]",117.45383522727273,1
622,"[-121.167564    115.65579      -4.4445167    24.159563      0.41847414
   11.911094     -1.2695062     5.0836954    -4.812502      5.103436
   -4.047072      0.15525515   -3.9018698     0.9368764    -1.0771751
   -0.28922147   -2.7331173     0.24637043   -4.7182837    -2.3084178 ]","[0.4927512  0.4135896  0.40189552 0.38561818 0.45779935 0.41352162
 0.42009196 0.4821765  0.41100013 0.4536745  0.417894   0.5075057 ]","[23.68883235 14.57113194 16.89978279 15.94879325 17.83634909 19.88731211
 48.42409092]","[[-482.0149 -482.0149 -482.0149 ... -482.0149 -482.0149 -482.0149]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.8210321  0.9292213  0.83924395 ... 0.9145926  0.8883788  0.85082924]
 [0.7965904  0.99896026 1.         ... 0.9206378  1.         0.99049807]
 [0.80250484 0.9327116  0.9527021  ... 0.9991186  0.93029916 1.        ]
 ...
 [0.45688313 0.43240947 0.34297976 ... 0.38573286 0.42905346 0.4778197 ]
 [0.48433387 0.45182222 0.42809448 ... 0.45001003 0.44964838 0.59302217]
 [0.60567296 0.6438445  0.634943   ... 0.7075245  0.66186523 0.7135811 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.47157376 24.1935672
  18.42640949]
 [ 7.4624451  13.08561006 12.95696569 ...  6.89261103  9.13215882
   4.95792092]
 [10.6782955  16.38535285 15.85876973 ... 13.05539901 12.122044
  12.78164156]
 ...
 [14.54964755 11.94932484 14.24598854 ... 14.67968189 11.17118904
  14.57982434]
 [13.74436734 15.6826351  14.813587   ... 11.95542624 14.44756115
  15.07048649]
 [16.94791286 20.77833792 34.29228983 ... 33.89558156 22.47946055
  17.40303182]]",95.703125,1
